DecisionToInclude,docLen,SentLen,SentAVG,TF,IDF
1,347,25,0.07,0.09,9.87
1,347,41,0.12,0.1,15.12
0,347,52,0.15,0.09,19.9
1,347,30,0.09,0.08,10.92
0,347,23,0.07,0.08,8.19
0,347,48,0.14,0.13,16.99
1,347,24,0.07,0.08,8.51
0,347,54,0.16,0.1,22.98
0,347,35,0.1,0.08,13.52
0,347,43,0.12,0.07,15.72
0,347,23,0.07,0.09,7.82
0,347,54,0.16,0.07,18.75
1,347,45,0.13,0.09,18.6
1,347,48,0.14,0.08,18.02
1,347,25,0.07,0.07,8.19
0,347,42,0.12,0.08,17.36
1,347,60,0.17,0.1,23.63
0,347,61,0.18,0.12,27.34
0,347,50,0.14,0.08,19.47
0,347,37,0.11,0.16,14.28
0,347,98,0.28,0.2,42.88
0,347,47,0.14,0.1,18.15
1,347,45,0.13,0.12,20.42
0,347,27,0.08,0.07,9.72
1,347,56,0.16,0.12,24.52
1,347,30,0.09,0.09,11.48
1,285,36,0.13,0.06,11.42
1,285,44,0.15,0.12,16.4
1,285,35,0.12,0.17,9.12
1,285,25,0.09,0.06,5.76
0,285,27,0.09,0.09,14.7
0,285,81,0.28,0.4,18.33
0,285,61,0.21,0.13,17.66
0,285,28,0.1,0.14,8.24
0,285,38,0.13,0.09,8.01
1,285,92,0.32,0.16,25.12
1,285,53,0.19,0.11,17.98
1,285,26,0.09,0.06,7.25
1,285,117,0.41,0.56,26.35
0,285,63,0.22,0.13,16.9
0,285,32,0.11,0.17,9.71
0,285,29,0.1,0.06,9.45
0,285,49,0.17,0.18,13.51
1,285,43,0.15,0.1,11.44
1,285,24,0.08,0.12,4.4
1,285,50,0.18,0.09,16.56
0,285,100,0.35,0.24,24.67
1,285,93,0.33,0.23,30.15
0,285,76,0.27,0.23,18.85
0,285,95,0.33,0.21,27.3
1,285,63,0.22,0.16,16.32
0,285,22,0.08,0.05,6.86
0,285,67,0.24,0.26,16.83
0,285,31,0.11,0.09,9.54
1,285,44,0.15,0.1,12.77
1,285,28,0.1,0.05,11.06
1,285,40,0.14,0.13,6.92
1,285,39,0.14,0.15,10.61
1,285,52,0.18,0.14,9.24
1,285,35,0.12,0.06,10.37
0,285,37,0.13,0.15,7.5
0,285,83,0.29,0.23,20.79
0,285,49,0.17,0.13,12.81
0,285,30,0.11,0.12,8.66
0,285,31,0.11,0.16,9.23
1,285,23,0.08,0.1,6.27
0,285,35,0.12,0.14,11.59
0,285,29,0.1,0.08,10.18
1,285,97,0.34,0.21,31.37
1,285,17,0.06,0.06,5.76
0,285,118,0.41,0.24,33.84
1,285,51,0.18,0.11,13.27
1,285,72,0.25,0.19,20.12
0,285,46,0.16,0.12,11.07
0,285,35,0.12,0.18,7.31
0,285,49,0.17,0.31,8.73
0,285,64,0.22,0.07,21.37
1,285,88,0.31,0.17,26.5
0,115,76,0.66,0.21,13.92
1,115,113,0.98,0.3,21.83
1,115,29,0.25,0.16,5.02
0,115,18,0.16,0.11,3.35
1,115,91,0.79,0.16,13.34
0,115,135,1.17,0.29,24.36
0,115,61,0.53,0.21,10.62
0,115,32,0.28,0.13,7.51
1,115,93,0.81,0.38,15.42
0,115,36,0.31,0.14,6.7
0,115,27,0.23,0.07,4.17
0,115,39,0.34,0.13,8.78
0,115,96,0.83,0.57,15.35
0,115,57,0.5,0.21,11.61
1,401,130,0.32,0.17,43.54
1,401,45,0.11,0.05,16.24
1,401,58,0.14,0.08,17.74
0,401,89,0.22,0.08,31.13
1,401,38,0.09,0.08,9.66
1,401,48,0.12,0.06,14.87
1,401,88,0.22,0.08,31.6
1,401,23,0.06,0.05,5.25
0,401,51,0.13,0.05,17.16
1,401,46,0.11,0.08,14.34
1,401,37,0.09,0.07,11.74
1,401,54,0.13,0.05,19.86
0,401,42,0.1,0.09,12.35
0,401,30,0.07,0.05,9.45
1,401,47,0.12,0.04,13.77
0,401,36,0.09,0.07,9.45
0,401,24,0.06,0.07,6.74
1,401,55,0.14,0.1,20.4
1,401,55,0.14,0.09,18.56
1,401,53,0.13,0.07,16.53
1,401,95,0.24,0.15,29.33
1,401,55,0.14,0.08,16.11
1,401,48,0.12,0.11,15.95
0,401,36,0.09,0.08,9.96
0,401,34,0.08,0.04,11.46
0,401,73,0.18,0.09,25.92
1,401,58,0.14,0.05,20.27
1,401,42,0.1,0.1,8.86
1,401,29,0.07,0.05,9.67
1,401,37,0.09,0.09,12.08
0,401,25,0.06,0.05,9.45
0,401,97,0.24,0.1,30.05
0,401,83,0.21,0.15,26.16
0,401,43,0.11,0.09,11.47
0,401,34,0.08,0.06,10.82
0,401,86,0.21,0.23,29.48
0,401,54,0.13,0.08,16.53
0,401,39,0.1,0.13,12.04
0,401,25,0.06,0.04,6.17
0,401,78,0.19,0.1,23.15
1,401,70,0.17,0.13,22.45
1,401,144,0.36,0.12,45.47
1,401,53,0.13,0.08,17.62
0,401,50,0.12,0.08,17.24
0,401,29,0.07,0.05,6.86
0,401,38,0.09,0.06,14.77
0,401,51,0.13,0.09,18.29
0,401,136,0.34,0.14,47.4
0,401,32,0.08,0.05,10.77
0,401,35,0.09,0.05,12.16
0,401,34,0.08,0.09,9.55
0,401,37,0.09,0.04,11.46
0,401,30,0.07,0.1,10.18
0,401,59,0.15,0.09,15.53
1,401,39,0.1,0.05,14.01
0,401,71,0.18,0.16,21.75
1,401,32,0.08,0.1,10.05
1,401,83,0.21,0.11,21
0,401,92,0.23,0.07,28.89
0,288,29,0.1,0.04,7.26
1,288,42,0.15,0.05,8.46
1,288,68,0.24,0.11,14.31
0,288,29,0.1,0.07,5.6
1,288,63,0.22,0.12,14.26
0,288,109,0.38,0.19,23
0,288,28,0.1,0.07,5.09
0,288,91,0.32,0.15,21.44
1,288,38,0.13,0.14,8.31
1,288,69,0.24,0.07,18.52
1,288,91,0.32,0.09,25.07
1,288,83,0.29,0.17,16.64
0,288,38,0.13,0.11,7.85
1,288,27,0.09,0.03,6.34
1,288,30,0.1,0.05,8.06
1,288,67,0.23,0.21,14.67
0,288,45,0.16,0.05,11.68
0,288,35,0.12,0.05,8.46
0,288,61,0.21,0.15,13.6
0,288,37,0.13,0.1,8.41
1,288,40,0.14,0.05,7.77
1,288,91,0.32,0.17,22.75
0,288,39,0.14,0.13,9.21
1,288,69,0.24,0.14,16.75
1,288,123,0.43,0.13,24.37
1,288,35,0.12,0.04,7.14
1,288,46,0.16,0.08,9.51
1,288,59,0.2,0.11,15.24
1,288,31,0.11,0.09,6.52
1,288,54,0.19,0.09,11.56
0,288,54,0.19,0.11,11.49
0,288,29,0.1,0.09,5.86
0,288,45,0.16,0.11,8.77
0,288,31,0.11,0.07,7.26
1,288,76,0.26,0.26,14.93
1,288,39,0.14,0.15,7.16
1,288,48,0.17,0.11,13.65
1,288,32,0.11,0.05,7.95
1,288,50,0.17,0.13,10.72
0,288,75,0.26,0.17,16.35
1,288,45,0.16,0.16,9.77
1,325,62,0.19,0.11,25.17
1,325,56,0.17,0.16,18.81
1,325,71,0.22,0.21,19.69
1,325,32,0.1,0.11,11.4
1,325,24,0.07,0.07,7.78
1,325,36,0.11,0.13,11.15
0,325,82,0.25,0.21,23.31
1,325,46,0.14,0.2,10.84
1,325,47,0.14,0.12,19.71
0,325,42,0.13,0.09,16.47
1,325,75,0.23,0.16,24.83
1,325,81,0.25,0.24,25.29
1,325,66,0.2,0.16,20.2
1,325,83,0.26,0.16,29.5
0,325,26,0.08,0.08,8.41
0,325,76,0.23,0.18,24.95
1,325,111,0.34,0.15,43.9
1,325,71,0.22,0.17,21.27
1,325,71,0.22,0.16,24.2
1,325,57,0.18,0.09,19.26
1,325,49,0.15,0.13,16.53
0,325,73,0.22,0.16,24.12
0,325,34,0.1,0.17,8.04
0,325,43,0.13,0.08,22.23
0,325,38,0.12,0.11,14.69
1,325,59,0.18,0.17,17.61
1,325,50,0.15,0.17,20.75
0,325,113,0.35,0.28,43.67
0,325,53,0.16,0.11,20.97
1,325,27,0.08,0.07,13.33
0,325,79,0.24,0.23,23.68
0,325,48,0.15,0.15,16.14
0,325,35,0.11,0.12,16.14
0,325,25,0.08,0.07,9.8
0,325,59,0.18,0.15,22.34
0,325,21,0.06,0.08,9.51
0,325,31,0.1,0.09,10.27
0,325,58,0.18,0.12,20.91
0,325,36,0.11,0.08,16.76
0,325,37,0.11,0.08,15.06
0,325,43,0.13,0.19,12.03
0,325,83,0.26,0.28,21.2
0,325,81,0.25,0.2,26.12
0,325,52,0.16,0.12,18.61
1,325,79,0.24,0.16,29.51
0,325,48,0.15,0.08,20.73
0,325,64,0.2,0.21,18.87
0,325,60,0.18,0.2,17.49
0,325,39,0.12,0.17,13.05
0,325,92,0.28,0.24,34.14
0,325,22,0.07,0.06,8.47
0,325,50,0.15,0.15,15.56
0,325,79,0.24,0.2,27.23
0,325,86,0.26,0.31,30.91
1,325,71,0.22,0.27,24.84
1,325,35,0.11,0.15,11.07
1,292,29,0.1,0.08,7.62
0,292,29,0.1,0.11,7.4
1,292,48,0.16,0.14,16.14
1,292,39,0.13,0.11,9.91
1,292,75,0.26,0.26,21.7
1,292,59,0.2,0.15,19.08
0,292,32,0.11,0.1,7.62
0,292,46,0.16,0.13,15.6
0,292,20,0.07,0.09,6.86
0,292,77,0.26,0.13,20.03
0,292,61,0.21,0.13,20.07
1,292,24,0.08,0.09,11.17
1,292,28,0.1,0.15,9.55
0,292,64,0.22,0.16,21.55
1,292,58,0.2,0.16,19.3
1,292,39,0.13,0.09,11.65
1,292,27,0.09,0.12,8.6
1,292,66,0.23,0.19,22.57
1,292,70,0.24,0.16,20.87
0,292,30,0.1,0.08,8.92
0,292,44,0.15,0.09,15.82
1,292,31,0.11,0.06,11.18
1,292,52,0.18,0.07,19.72
0,292,86,0.29,0.12,30.84
0,292,49,0.17,0.1,17.37
0,292,75,0.26,0.17,29.71
0,292,51,0.17,0.07,15.73
0,292,63,0.22,0.1,22.41
0,292,86,0.29,0.14,26.55
0,292,54,0.18,0.15,18.48
0,292,40,0.14,0.08,13.53
1,292,72,0.25,0.1,18.81
0,292,56,0.19,0.13,14.33
1,292,62,0.21,0.06,19.03
1,292,60,0.21,0.09,20.21
1,292,69,0.24,0.1,18.7
0,292,62,0.21,0.1,17.71
0,292,76,0.26,0.09,26.85
0,292,38,0.13,0.09,12.01
0,292,28,0.1,0.11,8.21
1,292,89,0.3,0.12,24.39
1,292,69,0.24,0.13,24.64
0,292,20,0.07,0.09,6.05
0,487,27,0.06,0.04,11.17
1,487,106,0.22,0.14,33.43
1,487,41,0.08,0.07,13.32
0,487,82,0.17,0.06,28.44
0,487,55,0.11,0.09,17.59
1,487,26,0.05,0.06,6.6
1,487,43,0.09,0.1,12.55
1,487,19,0.04,0.07,4.42
0,487,37,0.08,0.08,9.96
1,487,86,0.18,0.1,30.71
1,487,28,0.06,0.06,9.96
1,487,27,0.06,0.04,9.49
0,487,30,0.06,0.06,9.38
0,487,73,0.15,0.12,24.82
0,487,27,0.06,0.06,10.19
0,487,86,0.18,0.06,32.15
1,487,22,0.05,0.05,6.6
1,487,69,0.14,0.09,27.42
1,487,54,0.11,0.1,17.91
0,487,118,0.24,0.18,36.21
0,487,45,0.09,0.08,12.75
0,487,35,0.07,0.08,13.27
0,487,56,0.11,0.06,21.29
0,487,74,0.15,0.1,22.49
1,487,70,0.14,0.09,24.06
1,487,41,0.08,0.05,15.04
1,487,192,0.39,0.27,63.6
1,487,76,0.16,0.11,24.69
1,487,162,0.33,0.16,57.84
0,487,13,0.03,0.04,3.63
0,487,66,0.14,0.08,22.49
1,487,89,0.18,0.19,29.57
1,487,43,0.09,0.13,12.33
1,487,96,0.2,0.13,40.55
0,487,29,0.06,0.1,11.35
0,487,34,0.07,0.07,13.25
0,487,37,0.08,0.07,13.89
0,487,161,0.33,0.23,56.72
0,487,33,0.07,0.04,11.98
1,487,93,0.19,0.13,33.31
1,487,187,0.38,0.24,65.42
0,487,52,0.11,0.05,18.74
0,487,69,0.14,0.1,26.66
0,487,108,0.22,0.12,36.64
0,487,90,0.18,0.06,31.35
0,487,47,0.1,0.08,15.07
0,487,56,0.11,0.09,19.26
0,487,105,0.22,0.14,39.77
1,487,103,0.21,0.13,41.01
1,487,76,0.16,0.12,25.07
0,487,188,0.39,0.26,63.52
0,487,30,0.06,0.04,11.29
1,487,35,0.07,0.08,9.06
0,487,45,0.09,0.08,14.65
0,487,91,0.19,0.08,36.59
0,487,93,0.19,0.07,36.09
0,487,59,0.12,0.15,17.6
0,487,126,0.26,0.12,47.97
1,487,218,0.45,0.3,75.31
1,407,86,0.21,0.22,25.29
0,407,26,0.06,0.07,7.35
0,407,42,0.1,0.29,13.08
1,407,64,0.16,0.1,18.31
1,407,70,0.17,0.23,21.47
1,407,28,0.07,0.21,8.17
0,407,56,0.14,0.12,19.21
0,407,56,0.14,0.3,16.86
0,407,45,0.11,0.11,12.03
0,407,38,0.09,0.12,10.68
1,407,47,0.12,0.27,10.19
0,407,24,0.06,0.07,7.24
0,407,24,0.06,0.14,5.65
0,407,26,0.06,0.12,7.79
1,407,46,0.11,0.13,13.54
0,407,44,0.11,0.12,13.45
1,407,61,0.15,0.15,21.66
0,407,24,0.06,0.07,5.7
0,407,54,0.13,0.11,15.45
0,407,58,0.14,0.26,17.26
0,407,58,0.14,0.23,17.29
1,407,39,0.1,0.11,11.66
1,407,66,0.16,0.28,18.52
1,407,35,0.09,0.07,10.2
1,407,60,0.15,0.07,18.08
0,407,85,0.21,0.24,29.25
0,407,66,0.16,0.25,18.11
1,407,52,0.13,0.1,16.86
1,407,31,0.08,0.13,9.17
1,407,29,0.07,0.07,8.97
0,407,49,0.12,0.16,15.56
1,407,98,0.24,0.27,31.63
0,407,38,0.09,0.11,11.49
0,407,31,0.08,0.16,8.51
0,407,94,0.23,0.38,28.64
0,407,46,0.11,0.11,16.25
0,407,38,0.09,0.1,8.82
0,407,31,0.08,0.08,7.97
0,407,68,0.17,0.41,16.14
0,407,64,0.16,0.14,21.11
1,407,54,0.13,0.14,14.08
1,407,79,0.19,0.18,26.48
0,407,24,0.06,0.13,4.76
1,407,92,0.23,0.15,31.51
0,407,39,0.1,0.09,15.32
0,407,54,0.13,0.3,13.29
0,407,26,0.06,0.05,6.69
1,407,84,0.21,0.2,21.76
0,407,36,0.09,0.19,8.47
0,407,42,0.1,0.12,11.92
0,407,44,0.11,0.12,15.63
0,407,64,0.16,0.25,13.89
0,407,71,0.17,0.36,21.24
0,407,52,0.13,0.11,13.54
0,407,74,0.18,0.18,26.51
0,407,6,0.01,0.03,2.04
0,407,49,0.12,0.11,12.96
0,407,71,0.17,0.19,21.6
1,407,77,0.19,0.12,24.35
1,407,121,0.3,0.26,35.72
1,407,82,0.2,0.06,29.84
0,407,48,0.12,0.16,12.58
0,407,84,0.21,0.13,29.18
1,407,70,0.17,0.11,23.48
1,407,37,0.09,0.14,10.31
1,407,18,0.04,0.04,4.99
0,407,48,0.12,0.09,14.67
0,407,35,0.09,0.1,11.29
0,407,39,0.1,0.06,14.04
0,407,59,0.14,0.07,20.91
0,407,48,0.12,0.08,15.17
0,407,31,0.08,0.07,8.83
0,407,69,0.17,0.21,21.14
0,407,37,0.09,0.05,11.95
0,407,32,0.08,0.08,7.38
1,407,95,0.23,0.19,25.95
1,407,143,0.35,0.35,45.19
1,253,56,0.22,0.08,13.11
1,253,101,0.4,0.11,24.22
0,253,34,0.13,0.09,6.09
0,253,65,0.26,0.12,16.55
0,253,81,0.32,0.18,19.35
1,253,89,0.35,0.23,20.82
1,253,83,0.33,0.24,22.39
1,253,46,0.18,0.14,9.6
1,253,99,0.39,0.32,28.85
0,253,55,0.22,0.1,14.9
0,253,51,0.2,0.07,15.96
0,253,60,0.24,0.15,16.79
0,253,69,0.27,0.2,18.52
0,253,36,0.14,0.13,9.73
0,253,29,0.11,0.13,5.91
1,253,31,0.12,0.12,6.77
1,253,30,0.12,0.07,7.9
1,253,28,0.11,0.13,5.79
1,253,70,0.28,0.12,17.59
0,253,88,0.35,0.24,23.51
0,253,75,0.3,0.25,19.2
0,253,45,0.18,0.16,7.47
0,253,40,0.16,0.16,11.55
1,253,33,0.13,0.08,8.71
0,253,60,0.24,0.16,15.18
0,253,42,0.17,0.12,10.54
0,253,29,0.11,0.04,9.28
0,253,44,0.17,0.12,10.54
0,253,37,0.15,0.1,9.36
1,253,54,0.21,0.06,14.09
0,253,49,0.19,0.16,10.34
0,253,42,0.17,0.14,7.56
1,253,39,0.15,0.1,8.96
0,253,79,0.31,0.18,19.61
0,253,23,0.09,0.05,6.09
0,253,36,0.14,0.08,9.1
0,253,75,0.3,0.22,16.86
0,253,131,0.52,0.29,31.3
1,169,100,0.59,0.17,20.77
0,169,45,0.27,0.1,10.68
0,169,49,0.29,0.21,9.93
0,169,77,0.46,0.27,14.09
0,169,46,0.27,0.14,10.25
1,169,62,0.37,0.17,16.57
0,169,54,0.32,0.1,13.98
0,169,47,0.28,0.21,11.55
1,169,105,0.62,0.23,25.1
1,169,66,0.39,0.14,15.19
1,169,49,0.29,0.15,8.48
1,169,45,0.27,0.21,9.75
0,169,32,0.19,0.09,5.06
0,169,38,0.22,0.17,11.06
0,169,26,0.15,0.15,6.08
0,169,56,0.33,0.21,11.49
0,169,89,0.53,0.12,20.77
1,169,71,0.42,0.18,17.89
1,169,74,0.44,0.32,18.83
1,169,42,0.25,0.21,11.39
1,169,58,0.34,0.12,14.02
0,169,66,0.39,0.17,14.92
0,169,82,0.49,0.28,17.24
1,169,49,0.29,0.08,13.98
1,169,8,0.05,0.12,1.96
1,245,76,0.31,0.18,26.32
1,245,22,0.09,0.08,9.9
1,245,46,0.19,0.13,13.77
1,245,53,0.22,0.16,17.99
1,245,31,0.13,0.1,13.14
1,245,16,0.07,0.08,6.32
0,245,49,0.2,0.14,15.74
1,245,78,0.32,0.2,30.25
1,245,44,0.18,0.13,16.15
0,245,170,0.69,0.28,57.26
0,245,43,0.18,0.11,13.46
1,245,56,0.23,0.16,18.8
1,245,32,0.13,0.11,12.23
1,245,32,0.13,0.1,10.88
1,245,56,0.23,0.13,19.15
1,245,43,0.18,0.11,15.44
1,245,23,0.09,0.08,8.29
1,245,38,0.16,0.14,11.9
1,245,29,0.12,0.15,12.79
1,245,76,0.31,0.26,21.51
1,245,32,0.13,0.1,11.47
1,245,29,0.12,0.11,8.98
1,245,43,0.18,0.13,15.21
1,245,18,0.07,0.13,5.54
0,245,51,0.21,0.23,18.04
0,245,24,0.1,0.13,6.66
0,245,77,0.31,0.27,21.61
0,245,31,0.13,0.14,10.71
0,245,67,0.27,0.15,27.99
0,245,35,0.14,0.19,11.12
0,245,48,0.2,0.1,18.45
0,245,38,0.16,0.09,13.55
0,245,84,0.34,0.15,31.39
0,245,17,0.07,0.08,9.09
0,245,37,0.15,0.14,13.02
0,245,73,0.3,0.1,24
0,245,30,0.12,0.17,9.55
0,245,47,0.19,0.16,18.3
0,245,56,0.23,0.12,18.8
0,245,35,0.14,0.09,14.87
0,245,50,0.2,0.13,15.21
1,236,86,0.36,0.19,19.19
0,236,50,0.21,0.12,15.03
0,236,28,0.12,0.08,7.41
0,236,79,0.33,0.17,18.75
0,236,76,0.32,0.14,21.09
1,236,52,0.22,0.14,12.76
0,236,52,0.22,0.08,15.36
0,236,63,0.27,0.12,11.87
0,236,73,0.31,0.16,27.87
1,236,63,0.27,0.13,19.31
0,236,75,0.32,0.11,26.13
0,236,41,0.17,0.08,10.37
0,236,82,0.35,0.12,16.92
0,236,11,0.05,0.05,2.87
1,236,47,0.2,0.11,15.85
1,236,29,0.12,0.05,7.3
0,236,89,0.38,0.23,23.12
0,236,27,0.11,0.07,6.74
0,236,47,0.2,0.1,10.79
0,236,66,0.28,0.1,22
1,236,11,0.05,0.04,3.56
1,236,90,0.38,0.11,24.37
0,236,54,0.23,0.14,22.42
1,236,28,0.12,0.07,7.66
0,236,54,0.23,0.11,11.88
0,236,78,0.33,0.12,21.22
0,236,67,0.28,0.16,17.11
0,236,39,0.17,0.1,9.78
0,236,38,0.16,0.05,12.02
0,236,24,0.1,0.05,7.3
0,236,34,0.14,0.1,8.76
0,236,118,0.5,0.13,29.22
0,236,61,0.26,0.13,14.47
0,236,47,0.2,0.12,10.86
1,236,55,0.23,0.11,13.45
1,236,70,0.3,0.11,21.92
1,236,52,0.22,0.1,14.98
1,236,64,0.27,0.12,16.38
0,270,23,0.09,0.08,5.62
1,270,116,0.43,0.16,33.82
1,270,49,0.18,0.08,13.4
1,270,38,0.14,0.08,13
0,270,32,0.12,0.1,11.17
0,270,61,0.23,0.13,17.99
1,270,19,0.07,0.09,5.67
1,270,121,0.45,0.2,36.7
0,270,102,0.38,0.17,30.57
1,270,97,0.36,0.12,27.85
1,270,61,0.23,0.11,18.51
1,270,12,0.04,0.05,4.66
1,270,23,0.09,0.08,5.95
1,270,69,0.26,0.15,22.68
1,270,56,0.21,0.18,17.22
1,270,27,0.1,0.06,9.51
0,270,74,0.27,0.21,21.6
1,270,27,0.1,0.1,7.9
1,270,58,0.21,0.08,17.13
1,270,52,0.19,0.09,13.76
1,270,55,0.2,0.12,16.84
1,270,44,0.16,0.1,15.36
1,270,55,0.2,0.1,14.66
1,270,36,0.13,0.07,12.96
1,270,53,0.2,0.12,17.37
0,270,87,0.32,0.13,22.18
0,270,41,0.15,0.08,14.62
0,270,56,0.21,0.17,19.92
0,270,36,0.13,0.11,12.82
0,270,63,0.23,0.12,26.43
0,270,37,0.14,0.08,11.46
0,270,83,0.31,0.13,27.38
0,270,114,0.42,0.18,36.95
0,270,54,0.2,0.16,14.99
1,270,93,0.34,0.3,26.92
1,270,38,0.14,0.1,10.15
1,270,94,0.35,0.14,29.85
1,270,33,0.12,0.07,10.61
0,270,44,0.16,0.12,12.05
0,270,66,0.24,0.09,22.12
0,270,68,0.25,0.12,20.34
1,371,156,0.42,0.16,46.36
1,371,219,0.59,0.23,68.41
0,371,207,0.56,0.25,69.86
1,371,103,0.28,0.15,34.77
0,371,68,0.18,0.08,21.83
1,371,98,0.26,0.11,35.13
1,371,32,0.09,0.09,6.96
1,371,71,0.19,0.15,23.95
1,371,43,0.12,0.06,13.87
0,371,15,0.04,0.06,4.51
0,371,114,0.31,0.16,33.04
1,371,96,0.26,0.13,33.99
1,371,44,0.12,0.09,15.66
0,371,82,0.22,0.17,30.85
1,371,69,0.19,0.12,25.57
1,371,69,0.19,0.13,22.38
0,371,101,0.27,0.25,38.47
0,371,47,0.13,0.16,17.34
0,371,130,0.35,0.21,45.3
1,371,100,0.27,0.19,33.95
0,371,111,0.3,0.09,34.3
0,371,141,0.38,0.2,48.01
0,371,43,0.12,0.15,15.63
0,371,102,0.27,0.13,32.09
0,371,189,0.51,0.33,71.42
0,371,107,0.29,0.12,36.31
0,371,52,0.14,0.09,16.41
0,371,41,0.11,0.08,10.95
1,371,94,0.25,0.17,28.91
1,371,132,0.36,0.17,35.36
1,371,33,0.09,0.08,11.75
0,371,20,0.05,0.08,7.08
0,371,71,0.19,0.11,27.98
0,371,2,0.01,0.04,2.25
1,371,66,0.18,0.13,19.83
0,371,26,0.07,0.08,10.25
0,371,31,0.08,0.05,9.67
0,371,41,0.11,0.08,15.85
1,173,90,0.52,0.2,29.75
1,173,29,0.17,0.11,11.28
1,173,40,0.23,0.15,14.75
0,173,37,0.21,0.21,14.7
1,173,97,0.56,0.23,29.34
1,173,72,0.42,0.28,30.25
1,173,137,0.79,0.28,41.1
1,173,8,0.05,0.22,2.18
0,173,91,0.53,0.29,32.23
0,173,25,0.14,0.21,7.73
1,173,25,0.14,0.22,7.03
1,173,15,0.09,0.21,5.16
0,173,4,0.02,0.18,1.29
0,173,80,0.46,0.19,25.6
0,173,27,0.16,0.19,10.73
0,173,16,0.09,0.21,7.55
0,173,17,0.1,0.22,4.06
0,173,39,0.23,0.24,11.25
0,173,4,0.02,0.17,1.64
0,173,56,0.32,0.14,17.25
0,173,39,0.23,0.29,14.57
0,173,4,0.02,0.17,2.2
0,173,137,0.79,0.24,49.64
0,173,108,0.62,0.56,42.29
0,173,56,0.32,0.17,20.3
0,173,23,0.13,0.11,8.9
0,173,35,0.2,0.15,11.94
0,173,72,0.42,0.16,29.72
0,173,18,0.1,0.14,7.47
0,173,74,0.43,0.35,31.81
1,110,96,0.87,0.31,30.45
1,110,20,0.18,0.14,6.39
1,110,50,0.45,0.28,14.29
1,110,8,0.07,0.1,3.97
0,110,67,0.61,0.22,20.56
0,110,15,0.14,0.14,2.29
0,110,84,0.76,0.22,25.32
1,110,147,1.34,0.35,43.89
1,110,28,0.25,0.13,9.6
0,110,44,0.4,0.17,13.48
0,110,30,0.27,0.17,7.84
0,110,48,0.44,0.18,12.54
0,110,59,0.54,0.27,17.9
0,110,37,0.34,0.17,11.8
0,110,25,0.23,0.16,7.95
0,110,38,0.35,0.15,11.72
0,110,38,0.35,0.24,11.93
1,124,64,0.52,0.19,8.16
1,124,27,0.22,0.15,3.53
0,124,80,0.65,0.16,6.19
0,124,121,0.98,0.42,9.59
0,124,44,0.35,0.11,3.94
1,124,211,1.7,0.69,29.02
1,124,91,0.73,0.13,6.07
1,124,50,0.4,0.14,4.39
0,124,106,0.85,0.4,5.37
0,124,101,0.81,0.28,10.24
0,124,46,0.37,0.11,4.63
0,124,118,0.95,0.42,14.45
1,157,116,0.74,0.17,16.8
1,157,37,0.24,0.09,5.05
1,157,27,0.17,0.11,4.49
0,157,31,0.2,0.05,3.83
0,157,44,0.28,0.07,5.63
0,157,30,0.19,0.13,2.63
1,157,114,0.73,0.17,18.69
1,157,111,0.71,0.23,15.07
0,157,45,0.29,0.08,4.71
0,157,73,0.46,0.15,7.5
0,157,74,0.47,0.15,10.61
0,157,133,0.85,0.21,18.04
0,157,48,0.31,0.14,5.98
0,157,29,0.18,0.05,4.24
0,157,185,1.18,0.38,31.58
1,157,155,0.99,0.26,20.01
1,157,22,0.14,0.07,1.82
1,223,89,0.4,0.14,25.11
1,223,51,0.23,0.16,13.67
1,223,240,1.08,0.37,65.98
0,223,68,0.3,0.15,20.94
1,223,33,0.15,0.11,9.85
1,223,73,0.33,0.14,17.18
1,223,56,0.25,0.19,14.79
0,223,33,0.15,0.13,7.84
1,223,24,0.11,0.11,11.24
1,223,68,0.3,0.17,16.52
1,223,44,0.2,0.1,12.26
1,223,42,0.19,0.14,13.29
1,223,53,0.24,0.18,14.65
1,223,41,0.18,0.14,12.39
0,223,93,0.42,0.17,23.88
0,223,83,0.37,0.14,27.61
0,223,161,0.72,0.28,46.49
1,223,45,0.2,0.09,13.52
0,223,55,0.25,0.09,14.82
0,223,51,0.23,0.09,14.67
0,223,93,0.42,0.13,26.89
0,223,56,0.25,0.09,14.09
0,223,54,0.24,0.14,13.43
0,223,70,0.31,0.16,17.54
0,223,29,0.13,0.08,10.34
0,223,30,0.13,0.09,9.24
0,223,132,0.59,0.29,34.62
0,223,56,0.25,0.1,18.82
1,119,184,1.55,0.4,10.71
1,119,13,0.11,0.07,0.47
0,119,80,0.67,0.2,8.85
0,119,198,1.66,0.59,14.02
0,119,157,1.32,0.35,11.64
1,119,83,0.7,0.26,5.56
1,119,78,0.66,0.19,5.32
1,119,122,1.03,0.33,11.24
0,119,24,0.2,0.07,2.84
1,192,120,0.62,0.21,33.04
1,192,89,0.46,0.16,33.08
1,192,44,0.23,0.13,17.41
1,192,31,0.16,0.12,12.42
1,192,94,0.49,0.28,40.57
1,192,19,0.1,0.14,7.48
1,192,140,0.73,0.22,45.06
0,192,22,0.11,0.09,8.26
0,192,67,0.35,0.15,20.98
0,192,102,0.53,0.2,38.32
0,192,56,0.29,0.1,18.36
0,192,51,0.27,0.14,18.91
0,192,29,0.15,0.17,10.68
0,192,22,0.11,0.17,7.19
0,192,18,0.09,0.16,7.14
